actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.521311,-0.201827,0.515672,1.755162,2.601089,0.008759
0.518811,-0.203123,0.517695,1.755311,2.600887,0.008832
0.516364,-0.204333,0.519658,1.755039,2.600920,0.009014
0.513926,-0.205515,0.521544,1.755007,2.600852,0.009076
0.511490,-0.206710,0.523341,1.755022,2.600893,0.008948
0.509070,-0.207827,0.525067,1.755078,2.601041,0.008796
0.506649,-0.208976,0.526751,1.755221,2.601017,0.008759
0.504278,-0.210064,0.528368,1.755017,2.601266,0.008783
0.501927,-0.211152,0.529946,1.755071,2.601169,0.008790
0.499562,-0.212274,0.531548,1.754918,2.600969,0.008883
0.497235,-0.213300,0.533086,1.754869,2.600896,0.009002
0.494920,-0.214353,0.534537,1.755022,2.600807,0.009089
0.492582,-0.215395,0.535960,1.754888,2.600865,0.009161
0.490280,-0.216416,0.537292,1.754974,2.600897,0.008991
0.487952,-0.217445,0.538597,1.755192,2.600823,0.008879
0.485656,-0.218419,0.539847,1.755251,2.601011,0.008864
0.483351,-0.219415,0.541098,1.755317,2.601004,0.008815
0.481062,-0.220400,0.542320,1.755211,2.601113,0.008826
0.478744,-0.221386,0.543535,1.755162,2.601069,0.008843
0.476455,-0.222395,0.544753,1.755145,2.600853,0.008968
0.474147,-0.223365,0.545940,1.754934,2.600947,0.009009
0.471857,-0.224362,0.547053,1.754874,2.600950,0.009084
0.469580,-0.225368,0.548146,1.754728,2.601018,0.008990
0.467244,-0.226406,0.549201,1.754849,2.601059,0.008914
0.464879,-0.227451,0.550301,1.754970,2.600907,0.008966
0.462488,-0.228517,0.551381,1.754996,2.600926,0.008918
0.460098,-0.229593,0.552416,1.755136,2.600887,0.008919
0.457712,-0.230664,0.553454,1.755061,2.600960,0.009000
0.455303,-0.231784,0.554452,1.755176,2.600919,0.008911
0.452869,-0.232894,0.555474,1.755068,2.600961,0.008916
0.450429,-0.234027,0.556433,1.755133,2.601009,0.008940
0.447990,-0.235187,0.557410,1.754941,2.601008,0.008974
0.445547,-0.236333,0.558414,1.754956,2.600809,0.009080
0.443061,-0.237508,0.559373,1.754998,2.600811,0.008970
0.440594,-0.238678,0.560310,1.755094,2.600711,0.009017
0.438102,-0.239807,0.561230,1.754973,2.600798,0.009084
0.435614,-0.240933,0.562109,1.755065,2.600913,0.008985
0.433136,-0.242063,0.563020,1.754938,2.600875,0.009091
0.430632,-0.243231,0.563900,1.755007,2.600841,0.009072
0.428112,-0.244379,0.564751,1.754895,2.601015,0.008994
0.425617,-0.245556,0.565569,1.754939,2.601074,0.008900
0.423117,-0.246756,0.566351,1.754945,2.601033,0.008905
0.421843,-0.247367,0.566741,1.755102,2.601112,0.008834
0.419292,-0.248582,0.567581,1.755107,2.601009,0.008886
0.416758,-0.249799,0.568421,1.755167,2.600730,0.009001
0.414173,-0.250967,0.569289,1.755032,2.600632,0.009089
0.411625,-0.252152,0.570059,1.755032,2.600600,0.009187
0.409031,-0.253379,0.570833,1.754915,2.600711,0.009096
