actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
-0.160578,-0.442783,0.216722,-2.223412,2.042231,0.159892
-0.161247,-0.443636,0.214975,-2.223286,2.044763,0.158234
-0.162123,-0.444523,0.213547,-2.223812,2.048793,0.155051
-0.163189,-0.445441,0.212461,-2.225076,2.054216,0.150445
-0.164479,-0.446444,0.211803,-2.226896,2.061328,0.143652
-0.166061,-0.447456,0.211552,-2.229365,2.070420,0.134423
-0.167921,-0.448549,0.211718,-2.232478,2.081416,0.122843
-0.170011,-0.449621,0.212271,-2.236206,2.093933,0.109450
-0.172287,-0.450623,0.213114,-2.240137,2.107348,0.094991
-0.174633,-0.451534,0.214126,-2.243974,2.121076,0.080290
-0.176965,-0.452323,0.215272,-2.247691,2.134689,0.065799
-0.179215,-0.452940,0.216498,-2.251163,2.147665,0.051959
-0.181384,-0.453409,0.217731,-2.254328,2.159880,0.038912
-0.183362,-0.453802,0.218873,-2.257258,2.170901,0.026680
-0.185144,-0.454023,0.219744,-2.260379,2.179326,0.015766
-0.186621,-0.454109,0.220407,2.258672,-2.176503,-0.006518
-0.187731,-0.454050,0.220775,2.258823,-2.169287,0.000792
-0.188390,-0.453701,0.220714,2.264104,-2.160491,0.006512
-0.188712,-0.453039,0.220181,2.274257,-2.150829,0.009105
-0.188724,-0.452146,0.219316,2.288331,-2.140057,0.009241
-0.188495,-0.451036,0.218119,2.304826,-2.128365,0.008453
-0.188128,-0.449678,0.216637,-2.321519,2.115011,-0.006302
-0.187740,-0.448019,0.214841,-2.331134,2.095096,-0.002479
-0.187299,-0.446179,0.212867,-2.339639,2.075210,0.000953
-0.186867,-0.444149,0.210752,-2.347016,2.056063,0.004347
-0.186413,-0.442115,0.208594,-2.353725,2.038922,0.006845
-0.185938,-0.440071,0.206455,-2.359221,2.024051,0.008424
-0.185415,-0.437943,0.204289,-2.362854,2.010988,0.009226
-0.184829,-0.435780,0.202086,-2.363928,1.999847,0.009942
-0.184171,-0.433579,0.199847,-2.361457,1.991707,0.009820
-0.183441,-0.431451,0.197730,-2.354993,1.988122,0.008160
-0.182617,-0.429552,0.195820,-2.347109,1.986510,0.004986
-0.181849,-0.427800,0.194115,-2.339401,1.985334,0.001116
-0.181156,-0.426362,0.192669,-2.334479,1.983739,-0.003423
-0.180655,-0.425015,0.191394,-2.330543,1.983105,-0.006927
-0.180368,-0.423778,0.190225,-2.328124,1.983116,-0.008250
-0.180223,-0.422695,0.189204,-2.328383,1.982903,-0.008492
