actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.632242,-0.036556,0.174581,-0.019456,3.112120,-0.020613
0.632238,-0.036556,0.174569,-0.019513,3.112143,-0.020620
0.632232,-0.036557,0.174570,-0.019587,3.112130,-0.020617
0.632236,-0.036554,0.174583,-0.019569,3.112134,-0.020581
0.632241,-0.036570,0.174581,-0.019475,3.112122,-0.020596
0.632243,-0.036549,0.174583,-0.019548,3.112105,-0.020629
0.632245,-0.036576,0.174579,-0.019494,3.112121,-0.020597
0.632234,-0.036573,0.174573,-0.019532,3.112165,-0.020645
0.632246,-0.036555,0.174587,-0.019549,3.112107,-0.020611
0.632239,-0.036561,0.174548,-0.019532,3.112170,-0.020589
0.632236,-0.036548,0.174559,-0.019550,3.112180,-0.020610
0.632237,-0.036573,0.174568,-0.019475,3.112117,-0.020632
0.632234,-0.036547,0.174565,-0.019550,3.112158,-0.020586
0.632254,-0.036570,0.174588,-0.019492,3.112094,-0.020627
0.632240,-0.036546,0.174564,-0.019549,3.112134,-0.020580
0.632247,-0.036547,0.174579,-0.019530,3.112118,-0.020613
0.632233,-0.036553,0.174572,-0.019513,3.112148,-0.020564
0.632234,-0.036538,0.174557,-0.019551,3.112172,-0.020569
0.632240,-0.036540,0.174571,-0.019550,3.112157,-0.020604
0.632240,-0.036555,0.174572,-0.019549,3.112121,-0.020596
0.632243,-0.036568,0.174584,-0.019531,3.112100,-0.020573
0.632239,-0.036555,0.174556,-0.019513,3.112156,-0.020604
0.632233,-0.036563,0.174572,-0.019494,3.112145,-0.020601
0.632257,-0.036545,0.174591,-0.019548,3.112074,-0.020584
0.632238,-0.036556,0.174577,-0.019512,3.112131,-0.020617
0.632236,-0.036550,0.174582,-0.019605,3.112141,-0.020639
0.632238,-0.036548,0.174577,-0.019549,3.112133,-0.020598
0.632237,-0.036571,0.174570,-0.019458,3.112167,-0.020626
0.632242,-0.036548,0.174574,-0.019549,3.112131,-0.020617
0.632244,-0.036564,0.174569,-0.019475,3.112118,-0.020632
0.632242,-0.036547,0.174559,-0.019531,3.112157,-0.020604
0.632233,-0.036583,0.174551,-0.019422,3.112172,-0.020570
0.632234,-0.036571,0.174574,-0.019458,3.112157,-0.020604
0.632253,-0.036555,0.174564,-0.019530,3.112153,-0.020641
0.632242,-0.036537,0.174566,-0.019624,3.112149,-0.020564
0.632248,-0.036553,0.174589,-0.019494,3.112085,-0.020586
0.632240,-0.036555,0.174572,-0.019530,3.112121,-0.020595
0.632255,-0.036554,0.174581,-0.019549,3.112108,-0.020612
0.632252,-0.036535,0.174563,-0.019568,3.112136,-0.020560
0.632247,-0.036552,0.174595,-0.019455,3.112087,-0.020567
0.632243,-0.036539,0.174566,-0.019550,3.112145,-0.020601
0.632248,-0.036547,0.174588,-0.019567,3.112094,-0.020608
0.632251,-0.036563,0.174584,-0.019529,3.112069,-0.020621
0.632249,-0.036546,0.174604,-0.019567,3.112061,-0.020581
0.632266,-0.036543,0.174632,-0.019565,3.111990,-0.020564
0.632272,-0.036541,0.174639,-0.019545,3.111956,-0.020537
0.632258,-0.036569,0.174623,-0.019509,3.111999,-0.020604
0.632251,-0.036552,0.174623,-0.019566,3.112003,-0.020549
0.632256,-0.036573,0.174638,-0.019436,3.111982,-0.020543
0.632266,-0.036579,0.174633,-0.019491,3.111945,-0.020535
0.632247,-0.036572,0.174612,-0.019455,3.112009,-0.020511
0.632265,-0.036558,0.174662,-0.019471,3.111907,-0.020543
0.632282,-0.036555,0.174666,-0.019526,3.111883,-0.020538
0.632261,-0.036566,0.174657,-0.019563,3.111908,-0.020545
0.632280,-0.036553,0.174694,-0.019525,3.111817,-0.020484
0.632278,-0.036566,0.174701,-0.019468,3.111784,-0.020438
0.632294,-0.036555,0.174742,-0.019521,3.111648,-0.020500
0.632301,-0.036536,0.174838,-0.019535,3.111431,-0.020408
0.632310,-0.036551,0.174934,-0.019493,3.111223,-0.020377
0.632385,-0.036529,0.175117,-0.019562,3.110884,-0.020258
0.632555,-0.036489,0.175429,-0.019526,3.110151,-0.020099
0.632658,-0.036502,0.175685,-0.019441,3.109611,-0.019950
0.632739,-0.036505,0.175957,-0.019375,3.109073,-0.019840
0.632820,-0.036461,0.176287,-0.019436,3.108447,-0.019669
0.632852,-0.036458,0.176683,-0.019405,3.107757,-0.019542
0.632840,-0.036471,0.177104,-0.019448,3.107119,-0.019333
0.632819,-0.036471,0.177634,-0.019413,3.106283,-0.019209
0.632818,-0.036475,0.178232,-0.019377,3.105314,-0.018920
0.632791,-0.036471,0.179079,-0.019316,3.103978,-0.018599
0.632779,-0.036480,0.179640,-0.019373,3.103089,-0.018389
0.632764,-0.036473,0.180189,-0.019319,3.102215,-0.018159
0.632738,-0.036488,0.181051,-0.019274,3.100846,-0.017890
0.632701,-0.036474,0.181613,-0.019316,3.100002,-0.017631
0.632699,-0.036481,0.182441,-0.019272,3.098640,-0.017306
0.632658,-0.036499,0.182931,-0.019275,3.097878,-0.017184
0.632655,-0.036504,0.183469,-0.019204,3.097018,-0.016940
0.632622,-0.036508,0.183932,-0.019229,3.096331,-0.016778
0.632607,-0.036488,0.184493,-0.019212,3.095443,-0.016564
0.632567,-0.036508,0.185299,-0.019171,3.094209,-0.016273
0.632541,-0.036518,0.185920,-0.019154,3.093214,-0.016018
0.632528,-0.036521,0.186820,-0.019087,3.091732,-0.015684
0.632502,-0.036526,0.187107,-0.019061,3.091304,-0.015602
0.632450,-0.036541,0.188018,-0.019090,3.089881,-0.015267
0.632413,-0.036531,0.189059,-0.018985,3.088244,-0.014875
0.632369,-0.036551,0.190171,-0.019011,3.086528,-0.014454
0.632328,-0.036540,0.190887,-0.018989,3.085404,-0.014167
0.632275,-0.036563,0.191569,-0.018916,3.084389,-0.013928
0.632212,-0.036583,0.192263,-0.018936,3.083438,-0.013765
0.632121,-0.036587,0.193387,-0.018907,3.081862,-0.013356
0.632042,-0.036605,0.194101,-0.018870,3.080797,-0.013086
0.632001,-0.036604,0.194855,-0.018866,3.079594,-0.012822
0.631940,-0.036618,0.196047,-0.018795,3.077701,-0.012339
0.631865,-0.036635,0.197405,-0.018720,3.075544,-0.011813
0.631821,-0.036651,0.198410,-0.018669,3.073923,-0.011470
0.631753,-0.036628,0.199448,-0.018697,3.072275,-0.011044
0.631676,-0.036669,0.200666,-0.018642,3.070350,-0.010597
0.631539,-0.036676,0.202607,-0.018642,3.067330,-0.009928
0.631434,-0.036689,0.204013,-0.018639,3.065168,-0.009389
0.631284,-0.036719,0.205459,-0.018508,3.062993,-0.008880
0.631143,-0.036741,0.206979,-0.018522,3.060732,-0.008376
0.630959,-0.036776,0.208538,-0.018449,3.058632,-0.007891
0.630537,-0.036817,0.210856,-0.018456,3.056801,-0.007463
0.630132,-0.036917,0.212461,-0.018362,3.056354,-0.007364
0.629668,-0.036973,0.214072,-0.018368,3.056351,-0.007367
0.628820,-0.037116,0.216579,-0.018437,3.057575,-0.007741
0.628128,-0.037213,0.218310,-0.018454,3.059208,-0.008216
0.627348,-0.037370,0.220031,-0.018453,3.061501,-0.008747
0.626034,-0.037561,0.222784,-0.018546,3.065641,-0.009774
0.625095,-0.037741,0.224831,-0.018549,3.068291,-0.010491
0.624107,-0.037854,0.227007,-0.018717,3.070888,-0.011173
0.623078,-0.038017,0.229377,-0.018768,3.073139,-0.011779
0.622013,-0.038212,0.231921,-0.018762,3.075109,-0.012266
0.620959,-0.038380,0.234657,-0.018759,3.076512,-0.012690
0.619315,-0.038651,0.239062,-0.018743,3.077896,-0.013080
0.617609,-0.038983,0.243787,-0.018616,3.078531,-0.013280
0.616413,-0.039253,0.247110,-0.018473,3.078743,-0.013524
0.615123,-0.039600,0.250603,-0.018131,3.078913,-0.013596
0.613740,-0.040000,0.254185,-0.017682,3.079347,-0.013793
0.611431,-0.040713,0.259704,-0.016841,3.080696,-0.014257
0.609709,-0.041352,0.263424,-0.015889,3.082402,-0.014724
0.606822,-0.042808,0.269025,-0.013416,3.086316,-0.015823
0.604718,-0.044110,0.272721,-0.010977,3.089753,-0.016803
0.602517,-0.045541,0.276494,-0.008200,3.093449,-0.017829
0.600241,-0.047154,0.280233,-0.004965,3.097293,-0.018892
0.597883,-0.048953,0.284024,-0.001277,3.101233,-0.019962
0.595448,-0.050856,0.287892,0.002768,3.105099,-0.021044
0.591710,-0.054051,0.293724,0.009720,3.110480,-0.022458
0.589169,-0.056284,0.297614,0.014701,3.113824,-0.023382
0.586618,-0.058682,0.301439,0.020208,3.116847,-0.024206
0.584034,-0.061178,0.305379,0.026051,3.119372,-0.024907
0.580058,-0.065151,0.311264,0.035327,3.122792,-0.025724
0.577362,-0.067879,0.315182,0.041129,3.124837,-0.025798
0.574655,-0.070612,0.319036,0.045971,3.126727,-0.026338
0.570611,-0.074676,0.324787,0.054818,3.128947,-0.026969
0.566434,-0.078781,0.330370,0.065031,3.131514,-0.027764
0.563546,-0.081619,0.333876,0.072133,3.133905,-0.028369
0.560518,-0.084602,0.337282,0.079626,3.136826,-0.029179
0.557422,-0.087656,0.340572,0.087192,3.140078,-0.029882
0.552617,-0.092324,0.345177,-0.095392,-3.133911,0.030978
0.550955,-0.093911,0.346645,-0.096627,-3.131576,0.031388
0.545814,-0.098679,0.350723,-0.095837,-3.124205,0.032397
0.540522,-0.103550,0.354337,-0.087273,-3.117087,0.033165
0.537077,-0.106824,0.356700,-0.077319,-3.113513,0.033388
0.533659,-0.110063,0.358966,-0.064213,-3.110735,0.033227
0.530300,-0.113300,0.361123,-0.049196,-3.108681,0.032964
0.526999,-0.116531,0.363094,-0.032672,-3.107341,0.032488
0.522260,-0.121604,0.365682,-0.007639,-3.107382,0.031640
0.519163,-0.125132,0.367332,0.008038,-3.109367,0.031060
0.514475,-0.130661,0.369380,0.029117,-3.113080,0.030255
0.511110,-0.134524,0.370340,0.040755,-3.114149,0.029777
0.507620,-0.138569,0.371070,0.049651,-3.114792,0.029515
0.502107,-0.144858,0.371677,0.058149,-3.115019,0.029388
0.498200,-0.149138,0.371725,0.061034,-3.114535,0.029066
0.494160,-0.153481,0.371602,0.061579,-3.113726,0.028626
0.487932,-0.160004,0.371161,0.059842,-3.112195,0.027972
0.483678,-0.164214,0.370686,0.057697,-3.110889,0.027421
0.479328,-0.168413,0.370163,0.054437,-3.109554,0.026896
0.474925,-0.172470,0.369542,0.050613,-3.107990,0.026338
0.470480,-0.176452,0.369048,0.046415,-3.106870,0.025711
0.468267,-0.178378,0.368773,0.044446,-3.106262,0.025381
0.461516,-0.183960,0.368013,0.039111,-3.104686,0.024497
0.452416,-0.190855,0.367151,0.034496,-3.102633,0.023291
0.447834,-0.194113,0.366818,0.034184,-3.101921,0.022714
0.443191,-0.197206,0.366501,0.035618,-3.101232,0.022072
0.436175,-0.201530,0.366275,0.041167,-3.100699,0.021268
0.431383,-0.204364,0.366093,0.046335,-3.100211,0.020642
0.426487,-0.207153,0.365839,0.052447,-3.099740,0.019955
0.421464,-0.209868,0.365584,0.058908,-3.099343,0.019374
0.413826,-0.213842,0.365222,0.068895,-3.098825,0.018381
0.408667,-0.216470,0.365048,0.075033,-3.098860,0.017839
0.403478,-0.219043,0.364854,0.080515,-3.099219,0.017466
0.398411,-0.221544,0.364598,0.085512,-3.100227,0.017284
0.390770,-0.225308,0.364242,0.091523,-3.102042,0.017360
0.388240,-0.226569,0.364161,0.092963,-3.103220,0.017573
0.380786,-0.230243,0.363789,0.096111,-3.107282,0.018853
0.375882,-0.232648,0.363510,0.097792,-3.110369,0.020102
0.370827,-0.235049,0.362962,0.098701,-3.112609,0.021219
0.365636,-0.237484,0.362137,0.099045,-3.114146,0.022235
0.354945,-0.242416,0.359955,0.098816,-3.114722,0.024744
0.349432,-0.245016,0.358552,0.098503,-3.113711,0.027528
0.343841,-0.247600,0.356931,0.098473,-3.111337,0.030811
0.338302,-0.250179,0.355168,0.099239,-3.108255,0.035149
0.330073,-0.253978,0.352185,0.101637,-3.102867,0.042556
0.324733,-0.256473,0.350137,0.104491,-3.099025,0.048387
0.316841,-0.260267,0.347018,0.109226,-3.093553,0.057557
0.314269,-0.261516,0.345957,0.111072,-3.092020,0.060623
0.306657,-0.265243,0.342729,0.117469,-3.087642,0.069467
0.301690,-0.267769,0.340561,0.122154,-3.085475,0.075730
0.296859,-0.270316,0.338445,0.126589,-3.084543,0.081846
0.289859,-0.274084,0.335377,0.132784,-3.085627,0.089977
0.285282,-0.276598,0.333327,0.136497,-3.087743,0.094662
0.280723,-0.279052,0.331223,0.139453,-3.091005,0.097662
0.276215,-0.281500,0.329088,0.141800,-3.094656,0.100419
0.269358,-0.285269,0.325713,0.142866,-3.099998,0.104589
0.264752,-0.287768,0.323184,0.142781,-3.103038,0.107083
0.260070,-0.290244,0.320481,0.142306,-3.105254,0.109014
0.255290,-0.292648,0.317549,0.141066,-3.106305,0.110183
0.250419,-0.294925,0.314282,0.139698,-3.106130,0.110142
0.242866,-0.298213,0.309055,0.136568,-3.104184,0.107985
0.237849,-0.300176,0.305544,0.134726,-3.102490,0.106129
0.232816,-0.302016,0.302069,0.133260,-3.100965,0.104340
0.227903,-0.303643,0.298621,0.132757,-3.099393,0.102315
0.223107,-0.305096,0.295237,0.133227,-3.097947,0.100457
0.218424,-0.306426,0.291952,0.133905,-3.096983,0.098857
0.211775,-0.308227,0.287305,0.135876,-3.096802,0.097601
0.207502,-0.309348,0.284388,0.137974,-3.096946,0.097965
0.203268,-0.310356,0.281496,0.140382,-3.097005,0.098316
0.197041,-0.311607,0.277145,0.144898,-3.096548,0.098219
0.192947,-0.312339,0.274341,0.147496,-3.096170,0.097964
0.188855,-0.312987,0.271525,0.149795,-3.095738,0.097544
0.183086,-0.313734,0.267482,0.154274,-3.095359,0.097614
0.181210,-0.313942,0.266161,0.155594,-3.095266,0.097646
0.175706,-0.314417,0.262248,0.158668,-3.094912,0.097531
0.170446,-0.314642,0.258385,0.160672,-3.094660,0.097578
0.167110,-0.314639,0.255842,0.160890,-3.094448,0.097339
0.163855,-0.314542,0.253317,0.159743,-3.094070,0.096833
0.159072,-0.314191,0.249467,0.155079,-3.093215,0.095322
0.156011,-0.313837,0.246948,0.150279,-3.092625,0.094100
0.153101,-0.313401,0.244474,0.143709,-3.092012,0.092779
0.148840,-0.312511,0.240687,0.133289,-3.090480,0.089884
0.146104,-0.311810,0.238142,0.127199,-3.089160,0.087575
0.143461,-0.311073,0.235683,0.121499,-3.087761,0.085171
0.139784,-0.309894,0.232145,0.113894,-3.085973,0.081766
0.137488,-0.309064,0.229890,0.109455,-3.084985,0.079897
0.135372,-0.308194,0.227680,0.105697,-3.083965,0.078124
0.133382,-0.307271,0.225505,0.102587,-3.082901,0.076298
0.131520,-0.306310,0.223392,0.100032,-3.081729,0.074477
0.129762,-0.305258,0.221228,0.098142,-3.080102,0.072472
0.127245,-0.303581,0.217993,0.096429,-3.077263,0.069614
0.125592,-0.302428,0.215793,0.095733,-3.074643,0.067830
0.123991,-0.301321,0.213680,0.095488,-3.071283,0.066846
0.121652,-0.299650,0.210536,0.095631,-3.065992,0.065807
0.120135,-0.298606,0.208545,0.095698,-3.062653,0.066105
0.117956,-0.297092,0.205738,0.095746,-3.058323,0.066906
0.116030,-0.295706,0.203223,0.095919,-3.055463,0.068630
0.115410,-0.295245,0.202412,0.095899,-3.054847,0.069179
0.113726,-0.293759,0.200038,0.095908,-3.054441,0.069375
0.112663,-0.292776,0.198536,0.095752,-3.054851,0.069612
0.111705,-0.291882,0.197177,0.095671,-3.055740,0.070663
0.110848,-0.291089,0.196004,0.095566,-3.057295,0.072808
0.109737,-0.290070,0.194508,0.095269,-3.060624,0.077726
0.109056,-0.289452,0.193608,0.095104,-3.063180,0.081624
0.108416,-0.288865,0.192768,0.094948,-3.065848,0.085763
0.107797,-0.288281,0.191964,0.094835,-3.068760,0.090113
0.106889,-0.287452,0.190820,0.094445,-3.072993,0.096625
0.106593,-0.287189,0.190454,0.094334,-3.074322,0.098820
0.105728,-0.286378,0.189370,0.094133,-3.077989,0.104283
0.105089,-0.285768,0.188556,0.094011,-3.079752,0.106640
0.104035,-0.284727,0.187172,0.093917,-3.081295,0.107817
0.103287,-0.283984,0.186197,0.094042,-3.081592,0.107419
0.102504,-0.283212,0.185177,0.094058,-3.081403,0.106057
0.101717,-0.282407,0.184123,0.094185,-3.080924,0.103679
0.100555,-0.281101,0.182494,0.094408,-3.079430,0.096974
0.099472,-0.279895,0.180981,0.094577,-3.077374,0.090096
0.098875,-0.279112,0.180067,0.094735,-3.077000,0.085271
0.098370,-0.278379,0.179229,0.094936,-3.076728,0.080545
0.097912,-0.277665,0.178448,0.094976,-3.076854,0.075782
0.097274,-0.276629,0.177310,0.095134,-3.077059,0.068468
0.096767,-0.275742,0.176394,0.095304,-3.077544,0.062183
0.096418,-0.275217,0.175817,0.095367,-3.077550,0.058685
0.096110,-0.274671,0.175271,0.095352,-3.077881,0.054827
0.095842,-0.274205,0.174799,0.095399,-3.078119,0.051528
0.095448,-0.273577,0.174149,0.095477,-3.078221,0.047339
0.095121,-0.273206,0.173713,0.095511,-3.077815,0.045420
0.094854,-0.272777,0.173289,0.095489,-3.077971,0.042537
0.094725,-0.272382,0.172952,0.095531,-3.078726,0.039231
0.094755,-0.271933,0.172692,0.095542,-3.080702,0.034507
0.094851,-0.271718,0.172615,0.095558,-3.082193,0.031821
0.094929,-0.271579,0.172565,0.095502,-3.083194,0.029934
0.095004,-0.271493,0.172548,0.095518,-3.083983,0.028632
0.095014,-0.271494,0.172556,0.095535,-3.084031,0.028639
0.095025,-0.271503,0.172561,0.095590,-3.084018,0.028764
0.095044,-0.271521,0.172588,0.095533,-3.084140,0.028891
0.095052,-0.271530,0.172602,0.095549,-3.084194,0.028998
0.095063,-0.271537,0.172610,0.095512,-3.084243,0.029019
0.095066,-0.271541,0.172610,0.095455,-3.084270,0.029005
0.095058,-0.271536,0.172608,0.095474,-3.084253,0.029032
0.095069,-0.271541,0.172619,0.095511,-3.084285,0.029056
0.095080,-0.271539,0.172620,0.095548,-3.084293,0.029019
0.095079,-0.271532,0.172621,0.095529,-3.084335,0.028977
0.095109,-0.271559,0.172649,0.095490,-3.084416,0.029097
0.095102,-0.271555,0.172640,0.095563,-3.084395,0.029094
0.095117,-0.271561,0.172654,0.095489,-3.084440,0.029108
0.095108,-0.271548,0.172646,0.095471,-3.084475,0.029027
0.095111,-0.271556,0.172661,0.095396,-3.084518,0.029040
0.095125,-0.271563,0.172664,0.095394,-3.084536,0.029043
0.095151,-0.271573,0.172690,0.095317,-3.084617,0.029137
0.095177,-0.271593,0.172715,0.095318,-3.084675,0.029175
0.095186,-0.271617,0.172742,0.095299,-3.084710,0.029278
0.095200,-0.271622,0.172749,0.095299,-3.084727,0.029305
0.095194,-0.271622,0.172743,0.095225,-3.084694,0.029279
0.095202,-0.271620,0.172748,0.095299,-3.084665,0.029293
0.095182,-0.271623,0.172743,0.095189,-3.084627,0.029307
0.095193,-0.271625,0.172742,0.095208,-3.084601,0.029272
0.095173,-0.271635,0.172739,0.095192,-3.084409,0.029383
0.095134,-0.271624,0.172712,0.095065,-3.084239,0.029290
0.095123,-0.271619,0.172699,0.095122,-3.084119,0.029323
0.095116,-0.271613,0.172687,0.095124,-3.084094,0.029177
0.095132,-0.271617,0.172707,0.095197,-3.084108,0.029231
0.095121,-0.271612,0.172690,0.095217,-3.084040,0.029127
0.095116,-0.271609,0.172686,0.095126,-3.084044,0.029103
0.095137,-0.271620,0.172704,0.095217,-3.084058,0.029180
0.095122,-0.271618,0.172693,0.095199,-3.083996,0.029140
0.095106,-0.271595,0.172666,0.095184,-3.083888,0.028976
0.095098,-0.271596,0.172664,0.095202,-3.083870,0.028949
0.095100,-0.271599,0.172670,0.095147,-3.083873,0.028978
0.095101,-0.271599,0.172675,0.095240,-3.083862,0.029016
0.095111,-0.271595,0.172667,0.095241,-3.083845,0.028913
0.095104,-0.271596,0.172665,0.095278,-3.083835,0.028952
0.095101,-0.271593,0.172666,0.095296,-3.083843,0.029016
0.095101,-0.271598,0.172668,0.095185,-3.083847,0.028966
0.095111,-0.271591,0.172667,0.095259,-3.083853,0.028927
0.095104,-0.271594,0.172656,0.095297,-3.083784,0.028901
0.095104,-0.271596,0.172661,0.095223,-3.083803,0.028902
0.095097,-0.271597,0.172668,0.095260,-3.083810,0.028965
0.095112,-0.271592,0.172664,0.095277,-3.083827,0.028888
0.095097,-0.271588,0.172652,0.095204,-3.083812,0.028888
0.095092,-0.271584,0.172647,0.095241,-3.083794,0.028862
0.095099,-0.271592,0.172662,0.095240,-3.083827,0.028938
0.095104,-0.271595,0.172667,0.095185,-3.083847,0.028941
0.095097,-0.271589,0.172662,0.095186,-3.083820,0.028901
0.095095,-0.271594,0.172651,0.095242,-3.083751,0.028927
0.095102,-0.271595,0.172665,0.095241,-3.083794,0.028968
0.095089,-0.271588,0.172655,0.095205,-3.083786,0.028901
0.095100,-0.271593,0.172650,0.095224,-3.083769,0.028851
0.095114,-0.271603,0.172668,0.095222,-3.083811,0.028940
0.095098,-0.271595,0.172662,0.095222,-3.083811,0.028914
0.095109,-0.271595,0.172663,0.095278,-3.083818,0.028901
0.095085,-0.271593,0.172652,0.095150,-3.083770,0.028874
0.095091,-0.271591,0.172650,0.095187,-3.083786,0.028848
0.095111,-0.271606,0.172675,0.095296,-3.083825,0.028989
0.095103,-0.271595,0.172656,0.095223,-3.083778,0.028917
0.095111,-0.271595,0.172669,0.095277,-3.083827,0.028941
0.095096,-0.271583,0.172655,0.095260,-3.083793,0.028916
