actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.546405,0.098000,0.359062,-2.164634,1.887113,-0.274243
0.543531,0.096586,0.365388,-2.159883,1.883669,-0.277592
0.541482,0.095547,0.369345,-2.158038,1.882549,-0.278851
0.539298,0.094352,0.373099,-2.157398,1.882607,-0.279321
0.537001,0.093057,0.376602,-2.158003,1.883861,-0.279077
0.534574,0.091689,0.379918,-2.159763,1.886057,-0.278043
0.532093,0.090178,0.382970,-2.162378,1.889297,-0.276282
0.529562,0.088411,0.385984,-2.165137,1.893430,-0.274338
0.527018,0.086367,0.389002,-2.167794,1.898406,-0.272283
0.523264,0.082887,0.393562,-2.171111,1.906831,-0.269058
0.522035,0.081640,0.395173,-2.171918,1.909809,-0.267965
0.518462,0.077711,0.400406,-2.173046,1.918408,-0.265417
0.516207,0.074949,0.404262,-2.172368,1.923897,-0.264509
0.512961,0.070607,0.410597,-2.169044,1.931141,-0.264471
0.510927,0.067648,0.415234,-2.165215,1.935256,-0.265401
0.508943,0.064699,0.420202,-2.160280,1.938662,-0.267104
0.507000,0.061806,0.425327,-2.154707,1.941442,-0.269420
0.504130,0.057560,0.433473,-2.145140,1.944420,-0.273665
0.502230,0.054844,0.439097,-2.138439,1.945834,-0.276784
0.500278,0.052199,0.444756,-2.131894,1.947160,-0.279893
0.498296,0.049684,0.450459,-2.125624,1.948188,-0.283050
0.495277,0.046070,0.458828,-2.117132,1.949987,-0.287180
0.493239,0.043679,0.464291,-2.111968,1.951545,-0.289576
0.491144,0.041397,0.469638,-2.107456,1.953215,-0.291586
0.489049,0.039099,0.474812,-2.103509,1.955442,-0.293229
0.486940,0.036850,0.479789,-2.100330,1.958190,-0.294301
0.484871,0.034538,0.484491,-2.097681,1.961764,-0.294825
0.481750,0.030969,0.491007,-2.094995,1.968660,-0.294533
0.479709,0.028500,0.495008,-2.093846,1.974270,-0.293709
0.476759,0.024582,0.500353,-2.093084,1.984731,-0.291252
0.474905,0.021825,0.503543,-2.092895,1.992748,-0.289084
0.473165,0.019020,0.506394,-2.092761,2.001333,-0.286591
0.471538,0.016185,0.509162,-2.092338,2.010025,-0.284302
0.470077,0.013227,0.511845,-2.091111,2.018964,-0.282249
0.468730,0.010036,0.514628,-2.088627,2.028070,-0.280683
0.466931,0.004918,0.518795,-2.083133,2.041917,-0.279107
0.466358,0.003094,0.520181,-2.080871,2.046672,-0.278773
0.464798,-0.002390,0.524227,-2.073293,2.060988,-0.278107
0.463823,-0.006089,0.526924,-2.067748,2.070480,-0.277820
0.462894,-0.009851,0.529520,-2.062031,2.080263,-0.277522
0.461969,-0.013715,0.532103,-2.055986,2.090280,-0.277095
0.460554,-0.019606,0.535757,-2.047453,2.105265,-0.276322
0.459644,-0.023633,0.538052,-2.042277,2.115377,-0.275699
0.458750,-0.027675,0.540327,-2.038022,2.124652,-0.275161
0.457865,-0.031802,0.542518,-2.033935,2.134166,-0.274376
0.456453,-0.037999,0.545555,-2.031679,2.146321,-0.272873
0.455986,-0.040081,0.546472,-2.031916,2.149724,-0.272384
0.454504,-0.046498,0.549041,-2.036811,2.157601,-0.270536
0.453438,-0.050837,0.550641,-2.043749,2.160186,-0.269327
0.451691,-0.057481,0.552959,-2.059008,2.159929,-0.267651
0.450433,-0.062068,0.554381,-2.071366,2.158000,-0.266532
0.449127,-0.066741,0.555824,-2.085199,2.154314,-0.265528
0.447733,-0.071571,0.557190,-2.100291,2.149581,-0.264506
0.445528,-0.079112,0.559198,-2.123334,2.141332,-0.263217
0.444065,-0.084265,0.560636,-2.138303,2.134595,-0.263118
0.441844,-0.092182,0.562801,-2.159467,2.123710,-0.264017
0.440381,-0.097508,0.564344,-2.172010,2.116178,-0.265737
0.438934,-0.102970,0.565958,-2.183348,2.108182,-0.268559
0.436851,-0.111187,0.568587,-2.196752,2.096155,-0.275691
0.435425,-0.116782,0.570418,-2.203560,2.088725,-0.281536
0.433947,-0.122351,0.572183,-2.209957,2.081739,-0.287615
